Name	x	y
Master Washizuka	0.025819873437285423	0.025123627856373787
Matilda the Armadillo	0.024818040430545807	0.056509632617235184
Matou	0.06489266455173492	0.05239400267601013
MDR	0.007694670464843512	0.024621326476335526
Mech Princess Jade	0.04339532181620598	-0.00332779623568058
Mech Ralf	0.035621508955955505	0.039829932153224945
Mech-Element	0.01477181725203991	0.05319059267640114
Mech-Gouki	0.054407667368650436	0.025223247706890106
Mecha Sonic S&K	0.013716373592615128	0.10518022626638412
Mecha-Spaghettio	0.009565134532749653	0.07342445850372314
Medium Rare Caramelman	0.05931231752038002	0.01656045764684677
Medoi-san	0.027349958196282387	0.028371723368763924
Mega Donald	0.007323805242776871	0.02930525690317154
Mega Man X	0.04201357811689377	0.005186501424759626
Megaman X	0.004728812258690596	0.05491280183196068
Megaroman	0.03741680458188057	0.05890567600727081
Meija	0.03478388860821724	0.06068830192089081
Meikai Shandera	-0.009199967607855797	-0.006217796355485916
Meiling Style-A	0.009653358720242977	0.05690091848373413
Meiling_B	0.07223216444253922	-0.034006766974925995
Meinyan	0.03492386266589165	0.0218457393348217
Meka Dragon	0.0027091922238469124	0.03862680122256279
Meld AC	0.06977443397045135	0.0715254545211792
Melt Koa R	0.06687162071466446	0.0006596541497856379
Mermaid Sim Young	0.07054636627435684	0.04915038123726845
Mery White	0.038898371160030365	0.021757954731583595
Meta Knight ZZZZ	-0.006372970994561911	0.04716072604060173
Metal Jin	-0.0022629923187196255	0.04025573655962944
Metal Orochi	0.028210792690515518	0.007330109365284443
Metal Patchouli	0.015489816665649414	0.04986326023936272
MetaTr0n	0.06848665326833725	0.0059989443980157375
Metonger Z	0.04390422999858856	-0.00019169790903106332
Metool	0.04866752028465271	0.026672137901186943
Meu Meu	0.0004552696191240102	0.02647603675723076
Michael 64	0.017249055206775665	0.03696649521589279
Michael EX	0.03818592056632042	0.03145574405789375
Mictlan	0.04298008605837822	0.024673452600836754
Mictlan Excessive	0.07141720503568649	0.00483667990192771
Midgardsormr	0.03911253437399864	0.0833374559879303
Midnight Devil	0.032788533717393875	0.004856751766055822
Mike "Macho" Haggar LED	-0.0019157298374921083	0.026852358132600784
Mike Harrigan	0.056294992566108704	0.0453939363360405
Mike Tyson	0.03063390962779522	0.03381996974349022
Miku-M	0.05473250895738602	0.03999761864542961
Millia(GGX)	-0.006782529875636101	0.0912403091788292
Minato Tomoka	0.06036093458533287	0.002385841915383935
Mindless One-o	0.041454117745161057	0.06139564886689186
Mingshang Zhong	0.0591130368411541	0.0009391896892338991
Minis Mahn	0.025800706818699837	0.036921389400959015
Miracle Mega Weapon 3rd Impact Custom Shocking LV512	0.042116984724998474	-0.0015487510245293379
Misconception	0.021306762471795082	0.07684320211410522
Miyako Arima	0.020182298496365547	0.04590751975774765
Mizu Lenja EX	0.0029890157748013735	0.026818150654435158
Mizuchi TR	0.07737758755683899	0.0462363064289093
Mizuchi-HELL	0.06834515184164047	-0.006421886850148439
Mizuchi-NC	0.03619597852230072	-0.006930781528353691
Mizuchi-Q	0.06166354566812515	0.03836316615343094
Mizuki EX	-1.8320039089303464e-05	0.05790243297815323
MLG Ivy	0.026009535416960716	0.031992800533771515
Modest Paladin Buront	0.0452607236802578	0.07610703259706497
Moguera	0.008764618076384068	0.01649329997599125
Molech	-0.0007340834708884358	0.03918624296784401
Monkey D. Christ	0.028605693951249123	0.08433562517166138
Moogle	0.04360761493444443	-0.0312655083835125
Moon Millenniummon	0.03735373169183731	0.04131120815873146
Morgana P5	0.0535392239689827	-0.0140781095251441
Moriya B-Style	0.04797058179974556	0.035057976841926575
Motaro MK3	0.06328347325325012	-0.017834611237049103
Mr. D	0.009829484857618809	0.05720407888293266
Mr. Iori	0.019733712077140808	0.04792020842432976
Mr. Karate	0.003105262527242303	0.006039374973624945
Mr. M	0.07023553550243378	0.03754093870520592
MS-06F-2 ZAKU II	0.0074617634527385235	0.048158567398786545
MSN-04 Sazabi	0.03521620109677315	0.059705041348934174
MSZ-010-B FA-ZZ-Gundam	0.013156677596271038	0.03728930652141571
Mugen de Saikyou no Lemirya	0.013141118921339512	0.03756851330399513
Mugen Ryup	0.054408248513936996	0.04005016013979912
Mukai_B	0.01095125824213028	0.031938664615154266
Multia	0.044661398977041245	0.04969186335802078
Mumoku	0.05346689373254776	-0.008121582679450512
Murakumo Clones	0.036758389323949814	0.01406992506235838
Murakumo Kai	0.052129775285720825	0.07937484979629517
MVC Broly	-0.03617431968450546	0.04875079169869423
MVC Fiona	0.02846991829574108	-0.006921194028109312
MVC2 Strider Hiryu	0.004591804463416338	-0.022135181352496147
MVGame Akuma	0.012107587419450283	0.09189612418413162
MvsC2 Colossus	0.015510153956711292	0.020660731941461563
MvsC2 Silver Samurai	0.03357220068573952	0.05185648053884506
MvsC2 Thanos	0.040080323815345764	0.025208957493305206
Mystic Gohan	0.03817903622984886	0.06744611263275146
Mythic Rare Kinyo Roadshow	0.047551680356264114	0.003654033876955509
N I C K	-0.005477329716086388	0.038173675537109375
N-Nineball-Seraph	0.0667223408818245	0.04115471988916397
Nagamine Nozomi EX	0.0021317554637789726	-0.019228704273700714
Naitomea Geese	0.004028480499982834	0.005123890936374664
Nakoruru-K	0.06978966295719147	0.022184517234563828
Namazu	0.012307992205023766	0.034393493086099625
Nameless-DGF	0.06965348869562149	0.011974546127021313
Nanaya Kamen	0.01221501175314188	0.00660725450143218
Nanaya Plan-B	-0.0030849468894302845	0.007491812109947205
Nanaya Toki	0.03213632479310036	0.028475264087319374
Nanbara_R	0.029457533732056618	0.03769201412796974
Nao Final+	0.06449765712022781	-0.004598726984113455
Nao_L	0.061952803283929825	0.0025781390722841024
Narukana	0.04809195548295975	0.015612909570336342
Naruto TL	0.036155108362436295	0.0016283708391711116
Nash U	0.009432186372578144	0.04817408695816994
Natsu	0.035389356315135956	0.010698841884732246
Natsuka Fuou EX	0.049088750034570694	0.06032659858465195
Natural Kain	0.005546461325138807	0.02288932353258133
Nayatria	0.02252364344894886	0.03610937297344208
Nayuki-K	0.028174173086881638	0.07193561643362045
Nayuta	0.02335158735513687	-0.01606442779302597
NDX Dhaos	0.08014480024576187	0.025549281388521194
Neco-Arc	0.003824022598564625	0.04500451683998108
Neco-Arc Abyss	0.028182970359921455	-0.00861353985965252
Neff	0.04876521974802017	0.0091606006026268
Nelonga	0.011836930178105831	0.016875915229320526
Neo Geo	0.004649255890399218	0.026654884219169617
Neo Meep140	0.08575566112995148	0.07263543456792831
NESTS Rugal	0.031903669238090515	0.028059901669621468
NESTS Utsuho	0.06854283809661865	0.01845640316605568
New Super Masao	0.020203378051519394	0.06283091753721237
Nightmare Battler	0.026082169264554977	-0.0004648768517654389
Nightmare Gamera EX	0.017176428809762	0.06337107717990875
Nightmare Rock	0.009603524580597878	0.05199456587433815
Nightmare Sparkle	0.027444271370768547	0.03209375590085983
Nimue	0.015884753316640854	0.046792030334472656
Ninja Benimaru	0.012753868475556374	-0.026699576526880264
Ninja Kula	0.007155429571866989	0.06192689388990402
Ninja Ranmaru	-0.018272826448082924	-0.016262320801615715
Nirvana_S	0.023439787328243256	0.06118154153227806
Niwakalolicon	-0.002835247665643692	-0.010501050390303135
No. A	0.052908144891262054	0.016029732301831245
Noa MK	0.03713841363787651	0.005966717377305031
Not So Little Fighter	0.007020576391369104	-0.005408081226050854
Nrvnqsr Chaos BD+	0.06520247459411621	0.05156950280070305
Nyal-null-	0.020579149946570396	0.026594622060656548
Nymphaea	0.034104518592357635	0.07510185241699219
N_Alice	0.01772386208176613	0.06870469450950623
N_Kano	0.019310342147946358	0.02277972921729088
N_Mai	0.002931795781478286	-0.0043517062440514565
N_Miyako	-0.0014749141409993172	0.005281674209982157
O-Iori XII	0.053878072649240494	0.021321894600987434
Oars	0.0395597405731678	0.006780263502150774
Oki-Robert	0.05203833431005478	0.01580510102212429
Oki-tobi-Hanzo	0.043900925666093826	0.033560823649168015
Oktavia von Seckendorff	-0.005652779247611761	0.022639110684394836
Olivia	0.06878305971622467	0.023843515664339066
Olivia Alchemy	0.07012949883937836	0.04422289878129959
Oly Oly	0.015885617583990097	0.06717345118522644
Omega Element KOFM	0.023649321869015694	0.054610591381788254
Omega FFXI	0.01789083704352379	0.03369881957769394
Omega God Ken	0.058015141636133194	0.04466165229678154
Omega Goenitz	0.041743118315935135	0.021870683878660202
Omega Inarabbita	0.06317278742790222	0.022488150745630264
Omega Rozwel	-0.010706384666264057	0.07494475692510605
Omega Rugal	0.06398093700408936	0.047897808253765106
Omega Tharja	0.04619961977005005	0.04971541464328766
Omega Whispy Woods	0.015326584689319134	0.08289015293121338
Omegamon	0.02051622048020363	0.02356760762631893
Onimusha	0.06197216361761093	-0.005608206614851952
Onslaught	-0.0033247738610953093	0.03703188896179199
Orange	0.05719807744026184	0.019800156354904175
Order Ky	0.050400588661432266	-0.016871094703674316
Orga Itsuka	0.044487159699201584	0.04406733810901642
Original Krizalid	0.01071385107934475	0.0014092737110331655
Original Kyo	-0.01609867997467518	0.023421570658683777
Orochi Goku	0.06977874040603638	0.0021255880128592253
Orochi Iori 97	0.025395089760422707	0.010990274138748646
Orochi Joe	-0.006867489777505398	0.03885648772120476
Orochi KOF02UM	0.03732616454362869	0.014832154847681522
Orochi Kyo NESTS	-0.005215359851717949	0.030154060572385788
Orochi-EV	0.03675444796681404	0.021794423460960388
Orochi-sama	0.05057329311966896	0.026876922696828842
OrochIgniz	0.06901886314153671	0.008680873550474644
Orochimaru	-0.015904268249869347	0.05274026468396187
OROCHIwww	0.06808000802993774	0.009549693204462528
Oswald 3rd	0.031264130026102066	0.04656902328133583
Ouranos	0.04539375752210617	-0.00582149438560009
Oyashirorika	0.03663543239235878	0.04240795224905014
P	0.06909859925508499	0.027094781398773193
P-Silver	0.03891415521502495	0.05803976207971573
Painful Hearts	-0.01559411734342575	0.031601257622241974
Paladin MOP	0.012170699425041676	0.016384927555918694
Panter Flauclaws	0.07725629955530167	0.0010412554256618023
Patchouli - S	0.037813976407051086	0.019925693050026894
Patchouli Kishinami	0.07448681443929672	0.015768328681588173
Patchouli SWR	0.03448057174682617	0.05328802764415741
Perfect Aki Shimai 2	0.02631949447095394	0.029044756665825844
Perfect Alice	0.03417835012078285	0.054950062185525894
Perfect Perfecti	0.03483416885137558	0.02087107114493847
Phantom Ken	-0.014464078471064568	0.05007475987076759
Phantom Orochi	0.08174265176057816	0.07935567945241928
Phantom Setsuna	0.0607648603618145	-0.014959115535020828
Phantom Striker	0.06443963199853897	0.01495168637484312
Phobos Yanagi	-0.012020252645015717	-0.010790848173201084
Phoenix Orochi K	1.7085138097172603e-05	0.048815734684467316
Phoenix-YDLD	0.04469645023345947	0.03434881195425987
Photon Man	0.036741845309734344	0.059051621705293655
Physalis	0.04055512323975563	-0.016008932143449783
Pianews	0.064466692507267	0.026413114741444588
Piccolo Daimao	0.06250932067632675	0.04530849680304527
Pill	-0.0005892313783988357	0.012615460902452469
Piplup's 7th Evolution	0.028861617669463158	0.04708578437566757
Piyokong	0.03350384160876274	0.03407151252031326
PK Terry	0.026320986449718475	0.05688704177737236
Playa Heita	0.03436398506164551	0.021395578980445862
Plum-A	0.02455628104507923	0.01883440650999546
Polon	0.046974994242191315	0.03778718411922455
Poltergeist	0.004133686423301697	0.061899684369564056
Popuko Chitosegaoka	-0.018031790852546692	0.07316111028194427
Potemkin(EX)	-0.00031610490987077355	0.0077630081214010715
Precious King	0.04944183677434921	0.03181522712111473
Precious Mature	0.009108387865126133	0.02297024428844452
Precious Voltage Zeroko	0.03056415356695652	-0.02847699262201786
Presea	0.07229036092758179	0.04348749294877052
Priere-IF	-0.0015662527875974774	0.06279317289590836
Primeus	0.03730127215385437	0.04100479185581207
Princess Athena XIII	0.039481211453676224	0.06121344864368439
Prishe	0.009134535677731037	0.02011340856552124
Protectos	0.013025655411183834	0.02950086072087288
Proto	0.05704924464225769	0.0026292281690984964
Proto Weapon	0.05549424886703491	-0.03233715891838074
Psyqhical Type-G	0.07754525542259216	-0.005360726732760668
Pulunis	-0.019999351352453232	0.014020265080034733
Puppet Yukino	-0.014602872543036938	0.004483375232666731
Purple Colored Clown	0.044426318258047104	0.012624349445104599
P_Reimu	0.020990682765841484	0.045004189014434814
Qesheth	0.05000489577651024	0.06475280225276947
Quality Goku	0.04221493378281593	0.021245725452899933
Quick Silver	0.03035418502986431	-0.010686144232749939
R Akane	0.058028072118759155	-0.016820160672068596
R'lyeh Text-Special	-0.03270205855369568	0.06322754919528961
R-Akatsuki	0.06605544686317444	0.043210577219724655
R-Mizuchi	0.0073922243900597095	0.08608890324831009
R-Pepe	-0.013236592523753643	0.017606468871235847
R.A.D.	-0.015680313110351562	0.02008984424173832
Radish SSJ4	-0.019575918093323708	0.06770194321870804
Raditz EX	0.035137299448251724	0.04298872873187065
Rai-den	0.03427419066429138	0.03689952194690704
Railgun Lv5	-0.015570324845612049	0.05086395889520645
Rainbow Nanaya	0.06405507028102875	0.002372410148382187
Raisen	0.055477626621723175	0.013726319186389446
Raizen_G1	0.013471673242747784	0.003981373738497496
Ralf XIII	0.018408190459012985	0.013799634762108326
Ramina	0.012672403827309608	0.029290521517395973
Ran-Yan-Zhang	0.069503054022789	-0.009885413572192192
Raoh_r	0.029756180942058563	-0.0028522119391709566
Raptor Queen Mystia	0.05350058153271675	0.011492494493722916
Rare Darth Vader	-0.009819988161325455	-0.0003099814639426768
Rare Nabeatu	0.0481921061873436	0.03376474231481552
Rare Zabi	0.04754103720188141	0.02617601864039898
Rashoujin	0.017802944406867027	0.07122974842786789
Rasyouzin Miduki	0.02965572103857994	0.00362557009793818
Rathalos	0.021150555461645126	0.047950319945812225
Rayquaza EX	0.00195774482563138	0.06366299837827682
Raytheon Light Suwako	0.04029378667473793	0.035940248519182205
Red Flame Reburn	0.03620319813489914	0.02730444446206093
Red Plumber	0.0802512913942337	0.06722714751958847
Red-Eyes Darkness Metal Karin	0.005928497761487961	0.04317492991685867
Regice Orochi	0.04066521301865578	0.010835740715265274
Reimu-K	0.026019342243671417	0.03369760885834694
Reisen RA	0.036968253552913666	0.04769965261220932
REIsen U. Inaba	0.009987343102693558	0.011758710257709026
Relentless March of Progress	0.04057493433356285	0.0178073700517416
Rem	-0.009293083101511002	0.02698480151593685
Remilia_H	0.008551007136702538	0.03316494822502136
ResidentSleeper	0.003266161074861884	0.07934660464525223
Revenge Squad	0.04332330822944641	0.03857677802443504
Reviver	0.00887673906981945	0.03840317949652672
Rewrich Wallach	0.04882290959358215	0.0036759809590876102
Ridden	-0.01150572206825018	0.020745228976011276
Ridiculous Necromancer Girl	-0.008508958853781223	0.039465103298425674
Riesbyfe Eclipse	0.06002757325768471	0.03429286926984787
Ring-less	0.036801185458898544	0.051034871488809586
Rinne Salvator Atman	0.027080949395895004	0.08333355188369751
Rion	7.98890323494561e-05	0.07154858112335205
Rioter Cross	-0.019195031374692917	0.042071521282196045
Riotome 7000RM	0.049417346715927124	-0.0029220336582511663
RL Kojuro	0.0579492524266243	0.05579137057065964
Rn	0.08631691336631775	0.004042328335344791
Ro-Gan	0.03604940325021744	0.01482722070068121
Roadsign	0.02657984383404255	0.011953676119446754
Roast Chicken	-0.008047303184866905	0.057016611099243164
RoBarts	0.022048920392990112	0.0835980698466301
Robert Garcia 2K3	-0.02257699705660343	0.030521517619490623
Rock-G.TG	0.007792054209858179	0.088942751288414
Rock-Impact	0.023047227412462234	0.03005213290452957
Rocket Ralf XIII	0.04666343703866005	0.05755014345049858
Rockman.exe	0.032196056097745895	-0.030664687976241112
Rockuma	0.002807771787047386	0.04585249722003937
Rokettotanku	-0.019953083246946335	0.07641908526420593
Roll.exe AV-II	0.05550304055213928	0.012176108546555042
Ronald McDonald	0.06355403363704681	0.016955917701125145
Rouge	0.057210445404052734	0.01499350555241108
Rozwel EX	0.05472245067358017	0.005781837739050388
Rqs-P.x5	0.005685769487172365	0.07133685797452927
Rudra	0.09236790984869003	0.005881048273295164
Rudra-Suija	-0.0175790973007679	0.009991525672376156
Rugal 5th	-0.006798146292567253	0.05194442346692085
Rugal 6th	0.01401679776608944	0.07437799870967865
Rugal Clone 13	0.05585815757513046	0.03544427827000618
Rugal Hunar	0.050649870187044144	0.07452558726072311
Rugal-Crime	0.010944312438368797	0.048259083181619644
Rui Yin	0.045077983289957047	0.036479003727436066
Ryougi BH	0.0500141903758049	0.04287169873714447
Ryougi EXVS	0.0005589366191998124	0.06099666282534599
Ryougi Neixus	0.0018409688491374254	0.03475634381175041
Ryougi-K	0.050307825207710266	-0.00496061984449625
Ryu Extra	0.07506519556045532	0.012193024158477783
Ryugen	0.05272526293992996	0.037822529673576355
Ryuuseigun	0.04474687576293945	0.07274332642555237
S H O W T I M E	0.04900651425123215	0.026251278817653656
S-Cell	0.05251903459429741	0.004601701162755489
S-Chonrei	0.013283977285027504	0.035500138998031616
S-Emiko	0.006489661522209644	0.001700124004855752
S-Hiryuko-san	-0.0006141043268144131	0.06373780965805054
S-Makoto	0.05794880539178848	0.040252599865198135
S-Super Mario 2nd	0.009634618647396564	0.08687503635883331
S-Vanessa	-0.011481023393571377	0.03888808935880661
S. Jagi	0.029164066538214684	0.06849218904972076
S. Sinclair	0.012323202565312386	0.0725872740149498
SA-X	0.032981760799884796	0.03742093965411186
Saber Alter	-0.012013745494186878	0.05944211781024933
Sabnock Youmu	-0.017050905153155327	0.0400516577064991
Sabretooth G	0.009881341829895973	0.04018285870552063
Sadistic Sea Lion	0.07272028923034668	0.018951797857880592
Safer Sephiroth	0.01843678392469883	0.08044550567865372
Sagatta	0.024717913940548897	0.01942058466374874
Sailor Moon 64	0.06626571714878082	-0.00014804837701376528
Sailornyan	0.0074569592252373695	0.07244715094566345
Saintliness	0.052299123257398605	0.02078130841255188
Sakamoto	0.013979310169816017	0.050977643579244614
Sakura TL	0.010846034623682499	0.03293480724096298
Saline Slimer	0.031183166429400444	0.015527648851275444
Salt Donald	0.025081681087613106	0.04614362120628357
Sanae Type M	-0.0027518002316355705	0.04817372187972069
Sanae_NF	0.015261756256222725	0.023107057437300682
Sangue Infezione	0.023202404379844666	0.0734158456325531
Sarlacc	0.00039406114956364036	0.08487091958522797
SaSoJinKa B-Style	0.017105206847190857	0.03974475711584091
Sasuke TL	0.03450024127960205	0.013944528065621853
Satanic Choi	0.016179095953702927	0.055695537477731705
Satellite Sphere Unit	0.016668034717440605	0.02297830395400524
Satsujin Nanaya	0.04103288799524307	0.07012621313333511
Satsujinki Tohno	0.06807952374219894	0.023959899321198463
Satuzinki NES Mario	0.005665254779160023	0.07007972151041031
Scamlord Vile	0.00774371437728405	0.047281183302402496
Scar Len	0.042077578604221344	0.03518747165799141
Scarlet	0.043826669454574585	0.02006036788225174
Scooter Dio	0.027391280978918076	0.0121642230078578
Scopedog-RSC	0.04195941984653473	0.07810882478952408
Sebastian Kyo D.F	0.03548396751284599	0.00788960326462984
Seikimatsukyu-seisya Kenshiro	0.011181914247572422	-0.002653801813721657
Seiteiou	0.05754062533378601	0.03096735291182995
Senqueza	0.010206015780568123	0.0762491300702095
Sentan	-0.005173854995518923	0.0340840145945549
Serious Azrael	-0.005384903401136398	-0.0006918179569765925
SF2 Guile	0.037857912480831146	0.006589918863028288
Shakuen	0.011397501453757286	0.02457287535071373
Shana	0.0421595424413681	0.039164282381534576
Shana EX	0.028136005625128746	-0.01315964013338089
Shark Bonus	0.021891938522458076	0.03780077397823334
Sherley	0.03949741646647453	0.038347333669662476
Sherry Orchis	0.023911811411380768	0.03285794332623482
Shiho EX	0.10672503709793091	0.00690741091966629
Shiiko Yuzuki	0.00041951326420530677	0.033513329923152924
Shimo BA	0.07203750312328339	0.04880732297897339
Shin Akuma SVC Chaos	0.024829724803566933	0.07222510129213333
Shin Gouki EX	0.03115219809114933	0.0666552186012268
Shin Izayoi	0.04202201962471008	0.020473646000027657
Shindo Tamaki S	0.009769188240170479	-0.020276928320527077
Shingo & Momoko	-0.021138174459338188	0.06421640515327454
Shinjuro	0.006737469229847193	0.05938934162259102
Shinobu	0.033691633492708206	0.02523575909435749
Shiny Diamond	0.05120508372783661	0.0016578640788793564
Shion EX	-0.00782240740954876	0.05109128728508949
Shippu no 96Noah	0.02723820134997368	0.06413862109184265
Shishi Teioh	-0.006349454168230295	0.04704276844859123
Shiva	0.015409820713102818	0.059802837669849396
Shiva-HELL	0.02808055281639099	0.010604619979858398
Shizuo-AX	0.013151051476597786	0.08140287548303604
Shizuru	0.03239918500185013	-0.002599787199869752
Sho Ryu	0.028360959142446518	0.05114176124334335
Shogun Tharja	0.03247201815247536	0.029100723564624786
Shogunyan	0.059194400906562805	0.014866813085973263
Shooting Star	0.055603351444005966	0.05037477985024452
Shozui	-0.012067208997905254	0.02303270250558853
Shulk	0.027118060737848282	0.02886451780796051
Shuma Gorath K	0.024662425741553307	0.023819100111722946
Shuten	0.006268406752496958	-0.0025258467067033052
Sika	0.016037266701459885	0.02830038033425808
Silver Alchemist Gloria	0.051200684159994125	-0.017242979258298874
Silver Wolf	0.0007365323835983872	0.04039550572633743
Silvy Black	0.01048799604177475	-0.008774787187576294
Sinobu KOFM	0.03510785847902298	0.0732363685965538
Sintls	0.022565962746739388	0.030246779322624207
Sion_r	0.03573598712682724	0.061135172843933105
Skadi	0.038178879767656326	0.0508560836315155
Skeleton with AK-47 on Giant Chicken	-0.004633226897567511	0.048312798142433167
Skolldir	-0.008509752340614796	0.02979007363319397
Slalingaru	0.08102581650018692	0.0023614726960659027
Slash Zero	0.015937600284814835	0.07387102395296097
Slayer	0.03231103718280792	0.0014238024596124887
Slide Ken	0.039507366716861725	0.017731036990880966
Slug Type R	0.02865416184067726	0.03264502435922623
SM's Majin Vegetas	0.03614828363060951	0.06864208728075027
SN Billy	0.07882072776556015	0.04140395298600197
SNES "Utsuho"	0.07286502420902252	0.00026869657449424267
SNK Adelheid	0.03372201696038246	-0.007067276164889336
SNK Clone Zero	0.054045867174863815	0.03880155086517334
SNK Neo Dio	0.0043714530766010284	0.07151847332715988
Snow Wolf	-0.010119098238646984	0.04233366996049881
Sol(AC)	0.001764269545674324	-0.0005875445785932243
Solar'	0.04817267134785652	0.07625138014554977
Soldier EX	0.030563801527023315	0.012359551154077053
Sonic Vanessa	0.026363929733633995	-0.00033409512252546847
Soul Eater Youmu	0.106483094394207	0.03938215970993042
Space Godzilla	0.05195958912372589	-0.006365323439240456
Spacemouse Deluxe	0.035841379314661026	-0.02110559493303299
Spam 'n Shootman	0.08215367794036865	0.002192540094256401
Special Mizuchi	0.02088598906993866	0.022836606949567795
Spera Tethy	0.002729515777900815	0.014535938389599323
Spiderman-HELL	0.04077247902750969	0.027307696640491486
Spin To	0.03326180949807167	0.07558723539113998
SSJ Kyo	0.0960148274898529	-0.0016340740257874131
SSJ2 Goku	0.06900113075971603	0.011452294886112213
SSJ5 Goku	-0.025990573689341545	0.05810880288481712
SSJ7 Kakarot	0.04474828392267227	0.0023242710158228874
STG Akane	0.02302241325378418	-0.022027457132935524
STG Koakuma	0.0593634732067585	0.01586151495575905
STG Reisen Udongein Inaba	0.0312577448785305	0.03489528223872185
Stone Orochi	0.0005763877416029572	0.03531859442591667
Stone Statue	0.042518164962530136	-0.011982464231550694
Stone Yashiro	0.02474004030227661	0.00510438671335578
Storm COTA	0.009703650139272213	0.07161543518304825
Storm Owl	0.022862518206238747	-0.0018952873069792986
Stove Igniz	0.0013954569585621357	0.021552450954914093
Strange Nazrin	0.03467078506946564	0.051789626479148865
Stretchy Limbs	0.024970078840851784	0.007632846478372812
Stupido	-0.012350869365036488	0.027934692800045013
Subaru	0.015415938571095467	0.027939146384596825
Suicider Raoh	-0.008985329419374466	0.02120569534599781
Suika EX	0.051464058458805084	-0.006048653740435839
Suika-pon	-0.00470349146053195	0.0046013216488063335
Sukunyan	-0.006434261798858643	-0.00035460980143398046
Sula MK	0.034935321658849716	0.003174510318785906
Sumireko	0.014080512337386608	0.025358527898788452
Sun God	0.03398379310965538	0.0315825492143631
Sun Shower	0.045278288424015045	0.026504507288336754
Super Akarin	0.07336011528968811	-0.005103631876409054
Super Akuma	0.012498199939727783	0.05485198274254799
Super Duper Super Mario Maker	0.09324052929878235	0.02863503433763981
Super Gotenks SV	0.05946604907512665	0.027352726086974144
Super Iori	0.037586554884910583	0.005203608889132738
Super LOL Orochi	0.09422899782657623	0.04567388817667961
Super Metroid	0.06990807503461838	0.003849172964692116
Super Nightmare Geese	0.0469568707048893	-0.004738826770335436
Super Saiyan Magaki	0.03709074854850769	-0.025105681270360947
Super Star	0.0621357262134552	0.04166261479258537
Super Ural	0.05099828913807869	0.06032969057559967
Superbiola	0.047289226204156876	-0.005302532576024532
Superman EX	0.030119678005576134	0.04187852516770363
Supreme Thot Obliterator Shantae	0.025261523202061653	0.05129927769303322
Supreme Vegito	0.026315901428461075	0.027751781046390533
Sweet-Angel	0.004380143713206053	0.01692235842347145
Symbiote Onslaught	0.0659652054309845	0.03880045562982559
Syobo-n SF	0.038240689784288406	0.044478803873062134
S_Marco	0.03475332632660866	0.0517842099070549
Tails	0.035157766193151474	0.032666418701410294
Takios the Black Blade	-0.001299833063967526	0.06292195618152618
Tank	0.08582063019275665	0.03862592205405235
Tatsumaki 3D	0.08347053080797195	0.06646695733070374
Tatsusenryu	0.0488278828561306	0.027951393276453018
Tatsuya Shiba	0.026501668617129326	0.027052484452724457
Teinenpi Heidi	0.05418951436877251	-0.004478358197957277
Teoc Reisen	0.016422348096966743	0.06270769983530045
Terrified C3PO	0.038568854331970215	0.003313653403893113
Test Nanaya	0.03469645977020264	0.043829482048749924
Testament(AC)	0.04866046458482742	0.029718291014432907
TF2 - Sniper	0.020384449511766434	0.044966258108615875
Thanatos	0.022232575342059135	-0.026561899110674858
Tharja Yoshikage	-0.0027825774159282446	0.06772837042808533
The Crowd of Quotes	0.04755663126707077	-0.0036696598399430513
The Deadly Dragon	0.0008079508552327752	0.058235976845026016
The epicenter that does not shake	-0.00569160794839263	0.023993944749236107
The Executioner	0.009701431728899479	0.03440709039568901
The Fallen One	0.0627596527338028	0.005357563495635986
The JUDO	0.005326653365045786	0.04186104238033295
The Moon	0.08149400353431702	-0.0027390921022742987
The Mythical Dacentrurian	0.005629961844533682	0.023785632103681564
The Nightmare	0.029393447563052177	-0.011133993975818157
The Owner of EDEN	0.04259169101715088	0.06642204523086548
The Real Pirate	-0.01871219463646412	0.061344120651483536
The Sun of God	0.07077043503522873	0.029289837926626205
The Violentest Ken in the World	0.03684826195240021	0.07627526670694351
This is Iori Yagami	0.025121526792645454	0.05946127697825432
Thouther Mario	0.03415757417678833	-0.0045418161898851395
Thrilling Tharja	0.006878649815917015	0.09164217859506607
THUNDAAAAA Mask	0.07506980746984482	0.07157506048679352
Thunderstorm Shermie	0.07140683382749557	0.025705523788928986
Tiny Tenko	0.020732583478093147	-0.013414472341537476
Titan	0.04373105987906456	0.03392096981406212
Toguro Full Power	0.04080834984779358	-0.0240889061242342
Tohka Yatogami	-0.012487060390412807	-0.013123358599841595
Tohma Suika	0.03733166307210922	0.054479047656059265
Tokinomiya Kamui	-0.0024215748999267817	0.031779441982507706
Torrential Nitori	0.024354679509997368	0.007614807691425085
Toudou	0.06051285192370415	0.06808862090110779
Touka	-0.0016639280365779996	0.05244241654872894
Toushin	-0.022358836606144905	0.04332738742232323
Tousou no Shiki	0.01983168162405491	0.00664241099730134
Trance Mind Makoto	0.03310888260602951	0.05165938287973404
Trap Master Makoto	0.049773648381233215	0.02653784677386284
Trap Satako	-0.010961250402033329	0.023692773655056953
Tropicana Sparkling	0.02280535362660885	-0.023580370470881462
Trouillet	0.011015424504876137	0.05981942638754845
True Ancestor Satsuki	0.0453302301466465	0.07381642609834671
Trumpet Orochi	0.07026024162769318	0.06617211550474167
Truth	0.016004785895347595	0.0039441403932869434
