3.275450766086578369e-01	-8.184486031532287598e-01	2.794264793395996094e+00	4.189988076686859131e-01
-1.225242018699645996e+00	-1.325915932655334473e+00	1.120753288269042969e+00	6.866536140441894531e-01
-1.271312713623046875e+00	5.818216130137443542e-03	2.761112451553344727e+00	2.316397428512573242e-01
-1.853978753089904785e+00	3.488870263099670410e-01	1.202897071838378906e+00	4.372377693653106689e-01
-9.384379982948303223e-01	-1.264270544052124023e+00	4.659503102302551270e-01	2.530254721641540527e-01
-7.805569171905517578e-01	-8.053641319274902344e-01	9.268068075180053711e-01	1.348306089639663696e-01
-8.702850937843322754e-01	-1.256419062614440918e+00	1.419956684112548828e+00	1.350242942571640015e-01
6.222451478242874146e-02	1.196817636489868164e+00	3.178106307983398438e+00	1.492067575454711914e+00
-1.357633709907531738e+00	-1.073970556259155273e+00	1.941032409667968750e+00	-7.563328146934509277e-01
-1.448451638221740723e+00	-1.858292579650878906e+00	1.744164228439331055e+00	1.103456132113933563e-02
-1.799915313720703125e+00	-1.710070013999938965e+00	8.431339263916015625e-01	-9.740278720855712891e-01
-1.195317268371582031e+00	-2.599219560623168945e+00	5.250699520111083984e-01	2.001364529132843018e-01
-6.170849323272705078e+00	-2.391834497451782227e+00	6.279703617095947266e+00	-5.611554384231567383e-01
-1.736578226089477539e+00	-7.286776304244995117e-01	-2.047798782587051392e-02	4.032133817672729492e-01
2.618495225906372070e-01	-1.661726355552673340e+00	1.036251306533813477e+00	3.616386651992797852e-01
-1.424254059791564941e+00	-1.362618565559387207e+00	7.177346944808959961e-01	3.470520079135894775e-01
-3.884357511997222900e-01	-1.417529582977294922e+00	1.343848466873168945e+00	-2.275424152612686157e-01
-3.063008069992065430e+00	-1.912381649017333984e-01	1.290551781654357910e+00	-4.069220125675201416e-01
-1.385406255722045898e-01	-1.028482437133789062e+00	1.268856644630432129e+00	3.980091214179992676e-01
-1.042371749877929688e+00	-1.421892881393432617e+00	2.507089614868164062e+00	3.468821048736572266e-01
-1.415598034858703613e+00	-1.834294080734252930e+00	1.361569613218307495e-01	-8.915978670120239258e-02
2.136181592941284180e-01	-2.380896568298339844e+00	1.629626631736755371e+00	1.118866801261901855e-01
-1.094066202640533447e-01	-1.901640653610229492e+00	1.007656455039978027e+00	2.898731529712677002e-01
-1.009722709655761719e+00	-1.386685490608215332e+00	1.628685891628265381e-01	3.977197706699371338e-01
-1.318694114685058594e+00	-1.812950491905212402e+00	8.061460852622985840e-01	3.291081190109252930e-01
-2.586537599563598633e+00	-2.533445596694946289e+00	2.761227130889892578e+00	-2.073013484477996826e-01
-2.927525043487548828e+00	-1.818810462951660156e+00	2.096011877059936523e+00	7.250044494867324829e-02
-1.997793078422546387e+00	-3.276149988174438477e+00	-1.725362800061702728e-02	-5.186024904251098633e-01
-1.006576776504516602e+00	-9.542530179023742676e-01	1.210284948348999023e+00	9.609975665807723999e-02
-7.722220420837402344e-01	-9.657936096191406250e-01	1.000156402587890625e+00	4.105539619922637939e-01
-2.648406267166137695e+00	3.918064832687377930e-01	1.024382710456848145e+00	9.274402856826782227e-01
-2.131635427474975586e+00	-1.016670227050781250e+00	1.698522567749023438e+00	6.032678112387657166e-02
-8.872375488281250000e-01	-9.669992923736572266e-01	1.575435757637023926e+00	3.796481788158416748e-01
-1.890709400177001953e+00	-1.297678947448730469e+00	1.515392065048217773e+00	3.877669572830200195e-01
-1.509690403938293457e+00	-1.582538127899169922e+00	2.067019939422607422e-01	4.013302326202392578e-01
-7.428903579711914062e-01	1.980648279190063477e+00	8.303227424621582031e-01	2.046869754791259766e+00
-8.918005824089050293e-01	-1.417887806892395020e+00	1.626696228981018066e+00	3.626098334789276123e-01
-5.442172884941101074e-01	1.737369298934936523e+00	1.281609535217285156e+00	2.215390443801879883e+00
-1.770443201065063477e+00	8.442970514297485352e-01	1.461579561233520508e+00	9.224973320960998535e-01
-7.325000762939453125e-01	-2.778137624263763428e-01	8.984339237213134766e-01	5.849273800849914551e-01
-1.410789012908935547e+00	-7.549086809158325195e-01	3.677070140838623047e-01	4.927246272563934326e-02
-3.959940433502197266e+00	-1.453748196363449097e-01	1.983401894569396973e+00	1.760250031948089600e-01
-4.406020641326904297e+00	-3.025376558303833008e+00	3.806441307067871094e+00	-4.953625500202178955e-01
1.419033110141754150e-01	-1.097832083702087402e+00	1.947044253349304199e+00	6.562550663948059082e-01
-1.312818646430969238e+00	-1.133392333984375000e+00	1.314451694488525391e+00	2.982579171657562256e-01
-2.337781667709350586e+00	-4.382623136043548584e-01	2.232064008712768555e+00	3.098822236061096191e-01
-1.481533885002136230e+00	-1.627805352210998535e+00	5.902635455131530762e-01	2.660884857177734375e-01
-1.054524183273315430e+00	-5.021479725837707520e-01	1.566049218177795410e+00	5.449448227882385254e-01
-1.695690155029296875e+00	2.191983759403228760e-01	1.259945631027221680e+00	7.380813360214233398e-01
-1.672413825988769531e+00	5.738871172070503235e-02	2.730943202972412109e+00	8.061639219522476196e-02
-1.152616977691650391e+00	1.146536350250244141e+00	3.116689324378967285e-01	1.345737934112548828e+00
-6.888015270233154297e-01	-9.344452619552612305e-02	2.306751489639282227e+00	3.652737140655517578e-01
2.407244145870208740e-01	1.480965167284011841e-01	2.627580404281616211e+00	7.966222763061523438e-01
-1.143584609031677246e+00	-2.139529943466186523e+00	1.131948456168174744e-01	-2.683307230472564697e-01
-5.045040249824523926e-01	-9.692527055740356445e-01	1.938758730888366699e+00	-4.105879068374633789e-01
-8.644583225250244141e-01	2.082394361495971680e-01	1.126213312149047852e+00	8.071410059928894043e-01
-7.461271882057189941e-01	-2.193955659866333008e+00	4.067569673061370850e-01	-1.877137571573257446e-01
-2.387669563293457031e+00	-1.341735482215881348e+00	1.119663476943969727e+00	6.837953329086303711e-01
-1.204796910285949707e+00	2.138624668121337891e+00	8.499692678451538086e-01	1.663402915000915527e+00
-2.609282255172729492e+00	-1.402024626731872559e-01	1.733678817749023438e+00	8.255776762962341309e-01
-9.733001589775085449e-01	-2.198684692382812500e+00	3.709637224674224854e-01	-1.197548136115074158e-01
4.706508815288543701e-01	1.534532189369201660e+00	2.679018735885620117e+00	1.486535310745239258e+00
-2.584904193878173828e+00	-2.223313093185424805e+00	7.535219192504882812e-02	9.320432692766189575e-02
-9.683839231729507446e-02	-2.793993949890136719e+00	1.260909318923950195e+00	-5.455118417739868164e-01
-6.677293181419372559e-01	-1.823829770088195801e+00	3.683643937110900879e-01	4.402447938919067383e-01
-1.928640723228454590e+00	-6.558407545089721680e-01	4.278078302741050720e-02	2.211097180843353271e-01
-1.304528117179870605e+00	-2.012206792831420898e+00	6.836995482444763184e-01	-8.706782758235931396e-02
-6.921750903129577637e-01	-1.781898140907287598e+00	5.148205161094665527e-01	4.110125601291656494e-01
-4.128178060054779053e-01	-1.004938483238220215e+00	1.415849566459655762e+00	2.458363026380538940e-01
-4.781153202056884766e-01	-1.399054646492004395e+00	1.159702539443969727e+00	5.443397760391235352e-01
-6.711560487747192383e-01	-2.917496442794799805e+00	3.854176998138427734e-01	-7.478930056095123291e-02
-2.808432340621948242e+00	-2.646653413772583008e+00	-1.103531837463378906e+00	-4.093058705329895020e-01
-1.331871628761291504e+00	2.135131359100341797e+00	1.590289473533630371e+00	1.163525223731994629e+00
-1.126351714134216309e+00	-5.539150163531303406e-02	1.610594153404235840e+00	4.507887661457061768e-01
1.765666455030441284e-01	1.910640835762023926e+00	2.148396015167236328e+00	1.553885221481323242e+00
-1.922346472740173340e+00	-8.715042471885681152e-01	1.203791499137878418e+00	2.961251139640808105e-01
-2.454994678497314453e+00	1.166791200637817383e+00	2.523385286331176758e+00	1.100603818893432617e+00
-2.877649307250976562e+00	-2.725047826766967773e+00	1.790378332138061523e+00	-1.235881447792053223e-02
-4.500290751457214355e-01	1.337930679321289062e+00	8.615934252738952637e-01	1.625008821487426758e+00
-1.683138370513916016e+00	-2.218650579452514648e+00	-9.010795950889587402e-01	2.667572200298309326e-01
-2.704478979110717773e+00	2.804042100906372070e-01	9.215913414955139160e-01	5.416787862777709961e-01
-2.092783927917480469e+00	-8.715786933898925781e-01	5.360755920410156250e-01	2.565605044364929199e-01
-7.511917948722839355e-01	-1.465084433555603027e+00	1.279942393302917480e+00	4.645386338233947754e-01
-1.117592573165893555e+00	1.668204307556152344e+00	1.016436338424682617e+00	1.213326692581176758e+00
1.214137792587280273e+00	3.544467091560363770e-01	4.536024570465087891e+00	1.079321265220642090e+00
-1.846595764160156250e+00	-1.716478466987609863e+00	-1.744168996810913086e-01	9.302880614995956421e-02
-6.519864201545715332e-01	1.613252311944961548e-01	2.165544748306274414e+00	8.477587103843688965e-01
-1.941878676414489746e+00	1.746313929557800293e+00	1.196953058242797852e+00	9.817371368408203125e-01
-8.364301919937133789e-01	-1.163151502609252930e+00	2.693424463272094727e+00	-5.557105541229248047e-01
-1.203056573867797852e+00	-1.126786321401596069e-01	2.532953500747680664e+00	7.646990418434143066e-01
-1.471205115318298340e+00	-6.209576129913330078e-01	8.317367434501647949e-01	5.182076692581176758e-01
-2.479224801063537598e-01	-1.713471531867980957e+00	1.203034043312072754e+00	2.868521213531494141e-01
-2.827593803405761719e+00	-7.305274605751037598e-01	-2.948818802833557129e-01	-3.175757126882672310e-03
-8.689396381378173828e-01	-1.085769414901733398e+00	1.732241272926330566e+00	4.546752572059631348e-01
-1.358589529991149902e+00	-1.106861352920532227e+00	4.589162468910217285e-01	4.596986472606658936e-01
-1.015721559524536133e+00	-1.591245412826538086e+00	3.780991584062576294e-02	4.111440181732177734e-01
-3.043116092681884766e+00	-1.447244763374328613e+00	-1.948414593935012817e-01	-9.393443912267684937e-02
-4.539940506219863892e-02	-2.498641014099121094e+00	1.147897005081176758e+00	8.859720230102539062e-01
-2.900448441505432129e-01	-2.614952087402343750e+00	3.441269159317016602e+00	5.654847621917724609e-01
-1.433427333831787109e+00	-2.682247400283813477e+00	-5.940989851951599121e-01	4.299101829528808594e-01
-2.182150602340698242e+00	4.469019472599029541e-01	2.162299633026123047e+00	1.362890005111694336e-01
-2.260267734527587891e+00	-7.980921864509582520e-01	3.213962554931640625e+00	5.938550829887390137e-01
-1.184033393859863281e+00	1.343542635440826416e-01	1.068312644958496094e+00	8.295852541923522949e-01
-9.969359040260314941e-01	-1.883149743080139160e+00	7.766652107238769531e-01	3.466298878192901611e-01
-1.049264430999755859e+00	-1.766788005828857422e+00	9.094381332397460938e-01	-3.824852705001831055e-01
-6.877290010452270508e-01	1.938149034976959229e-01	1.465116024017333984e+00	2.227609455585479736e-01
-1.506422996520996094e+00	-2.502969205379486084e-01	9.016675353050231934e-01	4.300291538238525391e-01
-1.824471116065979004e+00	-1.920461058616638184e+00	3.111391305923461914e+00	5.958636403083801270e-01
-9.315331578254699707e-01	-1.218740701675415039e+00	2.243535757064819336e+00	6.285898685455322266e-01
-6.022617816925048828e-01	-1.018251895904541016e+00	1.650967597961425781e+00	-5.069305896759033203e-01
-1.905300021171569824e+00	-1.115745186805725098e+00	3.285406529903411865e-01	-2.577959746122360229e-02
8.840689063072204590e-01	-2.454873800277709961e+00	7.806054353713989258e-01	5.059927701950073242e-01
7.537377476692199707e-01	-2.101535558700561523e+00	1.066270709037780762e+00	7.245548367500305176e-01
-1.179444119334220886e-01	-1.213104605674743652e+00	9.180277585983276367e-01	9.267365932464599609e-02
-3.127632617950439453e+00	-4.789705276489257812e-01	9.717467427253723145e-01	9.468841552734375000e-01
-2.038068294525146484e+00	-9.347184747457504272e-02	1.096440553665161133e+00	3.185636699199676514e-01
-3.184288501739501953e+00	-1.784486889839172363e+00	9.308965802192687988e-01	-1.741431206464767456e-01
-2.059808969497680664e+00	-2.062781810760498047e+00	1.328509688377380371e+00	2.394122183322906494e-01
-1.567391514778137207e+00	-3.910131007432937622e-02	5.155636668205261230e-01	5.547161102294921875e-01
-2.550235986709594727e+00	-1.966576695442199707e+00	8.071296811103820801e-01	6.604272872209548950e-02
-5.877629518508911133e-01	-1.145968437194824219e+00	3.248015642166137695e+00	-4.167222976684570312e-01
7.756318449974060059e-01	-5.281547904014587402e-01	2.214429855346679688e+00	4.232836663722991943e-01
-2.811864614486694336e+00	-2.088152617216110229e-01	2.426856905221939087e-01	4.890503585338592529e-01
-4.320095777511596680e-01	-2.496271848678588867e+00	2.089989900588989258e+00	8.213371038436889648e-02
-1.213067531585693359e+00	3.737029433250427246e-01	2.966348409652709961e+00	-3.489808142185211182e-01
-1.242666721343994141e+00	2.079109430313110352e+00	1.095335721969604492e+00	1.389400362968444824e+00
-1.847944140434265137e+00	-1.303703308105468750e+00	-8.290858268737792969e-01	-2.178986072540283203e-01
-5.090544223785400391e+00	-4.027224063873291016e+00	5.054965496063232422e+00	-1.048890113830566406e+00
1.090325415134429932e-01	-6.509974598884582520e-01	1.909508109092712402e+00	-5.149545073509216309e-01
-4.383758068084716797e+00	-1.647343754768371582e+00	2.538361787796020508e+00	9.569689631462097168e-02
-6.829403042793273926e-01	-1.141218662261962891e+00	2.387817859649658203e+00	4.147035181522369385e-01
-1.452678799629211426e+00	-1.552861571311950684e+00	2.191134452819824219e+00	8.373662233352661133e-01
-6.997882127761840820e-01	-2.299502372741699219e+00	4.792760610580444336e-01	6.666662096977233887e-01
-4.560635089874267578e-01	-3.236571311950683594e+00	1.269388556480407715e+00	1.286832690238952637e-01
-1.141279220581054688e+00	-6.642655134201049805e-01	2.632795810699462891e+00	3.388891518115997314e-01
-7.496865391731262207e-01	-1.478188872337341309e+00	6.876870989799499512e-01	2.789131402969360352e-01
9.349890947341918945e-01	-1.498306035995483398e+00	3.096735000610351562e+00	5.993249416351318359e-01
-2.964076280593872070e+00	-3.164182901382446289e-01	9.459965825080871582e-01	8.202750086784362793e-01
-2.214926481246948242e+00	3.928794562816619873e-01	9.068126678466796875e-01	5.224468708038330078e-01
-1.215974569320678711e+00	-9.840279221534729004e-01	8.101447820663452148e-01	1.368580162525177002e-01
2.209851443767547607e-01	-2.987206459045410156e+00	1.602684706449508667e-01	2.835700213909149170e-01
-1.995163917541503906e+00	1.129224181175231934e+00	-3.676011264324188232e-01	1.145991444587707520e+00
-2.334163784980773926e-01	-1.843221545219421387e+00	1.377610087394714355e+00	-2.697628736495971680e-01
-8.943474888801574707e-01	-1.655815728008747101e-02	2.328711032867431641e+00	2.672530710697174072e-01
-7.831184864044189453e-01	-8.246069774031639099e-03	1.443760871887207031e+00	7.461524605751037598e-01
-1.354597330093383789e+00	-2.243155956268310547e+00	3.686790466308593750e-01	9.044749736785888672e-01
-1.574842572212219238e+00	1.289974451065063477e+00	1.529801487922668457e+00	9.191514253616333008e-01
-9.380622506141662598e-01	-8.302630186080932617e-01	2.393436670303344727e+00	7.171557545661926270e-01
-2.111890017986297607e-01	4.441190659999847412e-01	2.591636896133422852e+00	5.331357121467590332e-01
-4.301370680332183838e-01	-2.118637323379516602e+00	2.540752105414867401e-02	4.074062108993530273e-01
2.273260429501533508e-02	-1.565505027770996094e+00	1.365736722946166992e+00	3.225689530372619629e-01
-2.324863374233245850e-01	-1.348164677619934082e+00	1.159398317337036133e+00	3.205351531505584717e-01
-1.850443959236145020e+00	-5.125591754913330078e-01	9.721573591232299805e-01	-4.874834716320037842e-01
-1.466638922691345215e+00	-5.563056468963623047e-01	2.470425367355346680e+00	-5.787644982337951660e-01
7.311400026082992554e-02	3.390342891216278076e-01	1.656709313392639160e+00	9.851985573768615723e-01
-9.317501187324523926e-01	-2.380785346031188965e-01	1.979815125465393066e+00	6.474111080169677734e-01
-6.460814476013183594e-01	-1.294382810592651367e+00	9.013166427612304688e-01	2.595275640487670898e-01
-1.439078450202941895e+00	-6.461780667304992676e-01	1.694314122200012207e+00	6.787093877792358398e-01
-1.143692493438720703e+00	-8.036398291587829590e-01	7.822193503379821777e-01	3.899036049842834473e-01
-1.323315382003784180e+00	-2.868353605270385742e+00	-3.009259998798370361e-01	-9.705830365419387817e-03
-1.057490825653076172e+00	-8.683027625083923340e-01	5.937291383743286133e-01	3.273624777793884277e-01
-2.002749204635620117e+00	-1.585656285285949707e+00	2.885994315147399902e-01	-2.307133004069328308e-02
-1.067673802375793457e+00	1.671640753746032715e+00	8.837806582450866699e-01	1.584618210792541504e+00
-1.020765066146850586e+00	-8.967833518981933594e-01	-1.069728136062622070e-01	4.135344624519348145e-01
-1.153009533882141113e+00	2.726277709007263184e-01	8.643096089363098145e-01	9.899333119392395020e-01
-1.758622884750366211e+00	-9.598187804222106934e-01	2.077574580907821655e-01	3.453450798988342285e-01
-1.098396062850952148e+00	1.158867001533508301e+00	2.474257230758666992e+00	1.692905426025390625e+00
-1.715854644775390625e+00	-3.962133228778839111e-01	1.093685746192932129e+00	3.053094148635864258e-01
-1.749119758605957031e+00	5.921936035156250000e-01	1.626791596412658691e+00	1.725646257400512695e-01
-7.802652120590209961e-01	-1.157824754714965820e+00	9.314335584640502930e-01	6.138050556182861328e-01
-1.294492483139038086e+00	-4.245954990386962891e+00	1.838945388793945312e+00	8.707300424575805664e-01
-2.269176959991455078e+00	-3.253048360347747803e-01	7.201238870620727539e-01	1.898416578769683838e-01
-1.374199986457824707e+00	-1.792212963104248047e+00	6.546860188245773315e-02	4.950121045112609863e-02
-1.139895319938659668e+00	1.613626122474670410e+00	1.205925822257995605e+00	1.171621561050415039e+00
-2.658318281173706055e+00	-5.841665863990783691e-01	1.206584870815277100e-01	4.539041221141815186e-01
-5.507851839065551758e-01	-2.016813993453979492e+00	3.177104592323303223e-01	5.857215449213981628e-02
-6.356542110443115234e-01	-7.691348195075988770e-01	1.260921955108642578e+00	3.662707209587097168e-01
-1.786921024322509766e+00	-2.050385951995849609e+00	1.266307592391967773e+00	-2.367280274629592896e-01
4.945671185851097107e-02	-1.591013669967651367e+00	5.631739497184753418e-01	3.265726864337921143e-01
-4.219929575920104980e-01	-1.092506289482116699e+00	1.067692279815673828e+00	5.711616873741149902e-01
-2.398807048797607422e+00	-3.268945455551147461e+00	-2.405487447977066040e-01	-2.131126448512077332e-02
-2.080945253372192383e+00	-1.720787584781646729e-01	2.967092581093311310e-02	3.408061563968658447e-01
-7.504110038280487061e-02	-1.512235283851623535e+00	1.477033138275146484e+00	2.893714308738708496e-01
-5.487270951271057129e-01	-2.351082086563110352e+00	1.845868974924087524e-01	7.804278749972581863e-03
-2.124409437179565430e+00	-5.518145561218261719e-01	2.834839820861816406e+00	2.138703614473342896e-01
-2.157512664794921875e+00	-1.139129757881164551e+00	-4.621280133724212646e-01	3.340753912925720215e-01
1.180596113204956055e+00	-2.069180011749267578e+00	1.411465883255004883e+00	4.647311568260192871e-01
-3.664918839931488037e-01	-1.264018654823303223e+00	1.984127521514892578e+00	2.982445657253265381e-01
-3.301125526428222656e+00	-1.832368612289428711e+00	2.824137210845947266e+00	5.534090101718902588e-02
-1.330979347229003906e+00	-2.405108511447906494e-01	1.398616552352905273e+00	5.618464946746826172e-01
-3.353052377700805664e+00	-1.950934529304504395e+00	2.804021835327148438e+00	1.017440915107727051e+00
-1.183144524693489075e-01	9.715912938117980957e-01	3.714118957519531250e+00	1.576249837875366211e+00
-8.760569691658020020e-01	-1.993789792060852051e+00	1.247499044984579086e-02	4.110096395015716553e-01
-2.206079721450805664e+00	-1.679667949676513672e+00	4.257849156856536865e-01	7.200233936309814453e-01
-1.158865332603454590e+00	-1.529300451278686523e+00	7.051662206649780273e-01	4.974403083324432373e-01
-2.257302761077880859e+00	2.595899403095245361e-01	2.016139775514602661e-01	3.039155304431915283e-01
-1.393041014671325684e+00	-3.186600208282470703e-01	1.150751948356628418e+00	5.765064954757690430e-01
1.523189097642898560e-01	-1.470771312713623047e+00	1.679147720336914062e+00	3.204454183578491211e-01
-1.583913564682006836e+00	-8.434557914733886719e-02	1.597351431846618652e+00	2.587149739265441895e-01
-4.276227951049804688e-02	1.543174147605895996e+00	3.290218353271484375e+00	2.185944795608520508e+00
-2.695943832397460938e+00	-1.575029850006103516e+00	5.327775478363037109e-01	7.026557922363281250e-01
-5.647536754608154297e+00	-2.676767587661743164e+00	3.847846508026123047e+00	-1.794589161872863770e-01
8.649027347564697266e-02	-2.063915491104125977e+00	3.160030126571655273e+00	5.526593327522277832e-01
-9.676360487937927246e-01	1.093142479658126831e-01	1.040291428565979004e+00	5.420691967010498047e-01
-8.841421604156494141e-01	-1.653305888175964355e+00	3.256330192089080811e-01	4.558789134025573730e-01
-1.568091869354248047e+00	-7.635848522186279297e-01	4.826947748661041260e-01	5.213274359703063965e-01
-1.179185509681701660e+00	-7.856935262680053711e-01	1.553890705108642578e+00	-4.024433791637420654e-01
-1.669983506202697754e+00	-1.600872397422790527e+00	1.466184735298156738e+00	1.861739456653594971e-01
-3.716134130954742432e-01	-1.365526914596557617e+00	1.473325729370117188e+00	2.345333993434906006e-01
-1.740560293197631836e+00	6.494526863098144531e-01	2.244762897491455078e+00	9.589831531047821045e-02
-1.448843836784362793e+00	-1.336176514625549316e+00	2.074935913085937500e+00	2.112807482481002808e-01
-1.168955564498901367e+00	-2.132405042648315430e+00	1.393461465835571289e+00	3.976677656173706055e-01
-1.381576895713806152e+00	-1.469339728355407715e+00	2.733633518218994141e+00	1.557779908180236816e-01
-7.993835806846618652e-01	-1.902029395103454590e+00	1.517983913421630859e+00	9.590673446655273438e-02
-2.127891778945922852e+00	-4.007129371166229248e-01	9.575223922729492188e-01	1.172838881611824036e-01
-2.369688510894775391e+00	-1.217847466468811035e+00	7.682951092720031738e-01	-6.703268270939588547e-03
-3.110153675079345703e+00	-4.944359362125396729e-01	-1.177943944931030273e-01	5.711943283677101135e-02
-8.187351226806640625e-01	-1.796043634414672852e+00	4.441562294960021973e-01	-2.037128359079360962e-01
-5.648078441619873047e+00	-2.075361967086791992e+00	4.885529041290283203e+00	-7.790007591247558594e-01
4.613555073738098145e-01	-1.490939855575561523e+00	1.881742715835571289e+00	6.092284917831420898e-01
-9.025657176971435547e-01	1.575557589530944824e+00	1.116963982582092285e+00	1.111619114875793457e+00
-3.267010748386383057e-01	6.051202416419982910e-01	1.482629656791687012e+00	1.009919166564941406e+00
-6.040861606597900391e-01	-9.999325871467590332e-01	2.104185342788696289e+00	5.261673331260681152e-01
-2.544509172439575195e+00	-1.200041890144348145e+00	1.438132524490356445e-01	-1.375865098088979721e-02
-2.506683826446533203e+00	-1.492609232664108276e-01	2.576686143875122070e+00	4.878419339656829834e-01
-5.500580072402954102e-01	-1.151998877525329590e+00	2.325480461120605469e+00	1.029886677861213684e-01
-1.610655784606933594e+00	2.464758396148681641e+00	1.872380137443542480e+00	1.776302456855773926e+00
-1.488661170005798340e+00	-1.065578103065490723e+00	6.410721540451049805e-01	3.236921504139900208e-02
-4.075122177600860596e-01	-3.039412260055541992e+00	8.116691112518310547e-01	5.622193217277526855e-01
-3.563305377960205078e+00	-2.263270139694213867e+00	3.181361198425292969e+00	1.113983094692230225e-01
-1.819177150726318359e+00	-6.767230629920959473e-01	2.214246988296508789e+00	-1.927424222230911255e-02
-7.276118993759155273e-01	-1.124762177467346191e+00	9.593457579612731934e-01	5.818578600883483887e-01
-1.475227117538452148e+00	-1.417374253273010254e+00	2.215869128704071045e-01	2.389810234308242798e-01
-2.450623512268066406e+00	4.865371286869049072e-01	6.399816274642944336e-01	6.168769001960754395e-01
-5.742093548178672791e-02	-7.423562407493591309e-01	2.692628383636474609e+00	6.308962702751159668e-01
-1.843208193778991699e+00	1.260664463043212891e-01	6.660921573638916016e-01	4.926986098289489746e-01
-6.373081207275390625e-01	-1.927267193794250488e+00	8.957833647727966309e-01	6.378076672554016113e-01
-1.680308103561401367e+00	-5.402910709381103516e-01	1.727217435836791992e+00	-4.109733998775482178e-01
-5.230553150177001953e-01	-2.170643568038940430e+00	-1.232527717947959900e-01	-5.124604105949401855e-01
1.120277285575866699e+00	1.868284225463867188e+00	1.484526515007019043e+00	2.120158910751342773e+00
-5.173708200454711914e-01	-2.194335937500000000e+00	2.406033277511596680e+00	6.521225571632385254e-01
-8.813247084617614746e-01	-5.997441411018371582e-01	3.188314676284790039e+00	-5.936710834503173828e-01
9.227468073368072510e-02	-1.962939500808715820e+00	-7.101374119520187378e-02	4.115759730339050293e-01
-8.463659882545471191e-01	-2.117659330368041992e+00	1.074778437614440918e+00	1.746674329042434692e-01
-1.636557579040527344e+00	-2.252769708633422852e+00	2.398831844329833984e+00	1.609720289707183838e-01
-3.626270771026611328e+00	-4.140897393226623535e-01	2.605340480804443359e-01	3.216340541839599609e-01
4.456334412097930908e-01	-2.235136985778808594e+00	1.118704557418823242e+00	2.919257283210754395e-01
-8.914616107940673828e-01	1.552185535430908203e+00	2.286212205886840820e+00	1.309298038482666016e+00
-1.609843373298645020e+00	-2.748070478439331055e+00	1.521587967872619629e+00	3.447529375553131104e-01
-1.261515259742736816e+00	-1.386130690574645996e+00	4.815303534269332886e-02	1.587691009044647217e-01
-6.262940168380737305e-01	3.385690450668334961e-01	3.350997924804687500e+00	3.994648158550262451e-01
-1.244551062583923340e+00	-8.062569499015808105e-01	9.740908741950988770e-01	4.826262295246124268e-01
-2.291464656591415405e-01	-7.422888278961181641e-02	1.700003147125244141e+00	7.523165941238403320e-01
-4.215352237224578857e-01	-1.946395277976989746e+00	-8.919210433959960938e-01	7.944160699844360352e-02
-4.754109978675842285e-01	-3.297356605529785156e+00	6.380120515823364258e-01	7.338463068008422852e-01
-2.030655145645141602e+00	-4.648359715938568115e-01	1.537990927696228027e+00	-5.996512770652770996e-01
-7.917209267616271973e-01	-1.355669975280761719e+00	1.071587562561035156e+00	5.453922152519226074e-01
-1.054052948951721191e+00	-2.675268888473510742e+00	2.124702692031860352e+00	2.255291193723678589e-01
4.652834534645080566e-01	-4.118034362792968750e+00	-7.899901270866394043e-02	-2.528922259807586670e-01
