Match ID:717653, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Dragon Edition Ken / Dragon Ken
Match ID:717551, Blue: Gao-gao-gao!!, Red: The Will of Hades
Match ID:717418, Blue: Sha-Tai-Zou ⇒ Gao-gao-gao!! ⇒ Einherjar White Milite ⇒ Nightmare Marionetter, Red: Sandbagger 288 Goenitz ⇒ Exiled Princess ⇒ Sans Ver.S ⇒ The Will of Hades
Match ID:717408, Blue: Meifang R&J / Infinite Meter Man, Red: Terry XIII (old)
Match ID:717318, Blue: Iori Orochi (dupe), Red: Kyaga-HELL
Match ID:717314, Blue: Iori Orochi (dupe), Red: Henri
Match ID:717277, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Magical Sakuya, Red: Kazuya Mishima ⇒ SVC Asuka Kazama ⇒ CvTW Jin Kazama ⇒ Lili QYC
Match ID:717260, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Magical Sakuya, Red: Pr. Robbins MKT ⇒ Johnny Taylor MKT ⇒ El Jefe MKT ⇒ Kimbur MKT
Match ID:717225, Blue: Terry XIII (old), Red: Hasan MKT
Match ID:717224, Blue: Cless 0, Red: Terry XIII (old)
Match ID:717196, Blue: Terry XIII (old), Red: CVS3 Benimaru
Match ID:717191, Blue: Gamma MKT, Red: Terry XIII (old)
Match ID:717152, Blue: Terry XIII (old), Red: Shen Woo KOF-E
Match ID:717042, Blue: Terry XIII (old), Red: Courage the Cowardly Dog
Match ID:716998, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Ultron X, Red: Michelangelo 0D ⇒ Raphael 0D ⇒ Donatello 0D ⇒ Leonardo 0D
Match ID:716976, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Ultron X, Red: Hornbuckle MK2 ⇒ Real Ken ⇒ Rajaa Shiki ⇒ WH Dragon
Match ID:716971, Blue: Vectorman (old), Red: Wif
Match ID:716966, Blue: Meifang R&J, Red: Vectorman (old)
Match ID:716959, Blue: Terry XIII (old), Red: Ayane WP
Match ID:716956, Blue: Wario Man, Red: Terry XIII (old)
Match ID:716861, Blue: Terry XIII (old), Red: Barts
Match ID:716768, Blue: Nagato Yuki, Red: Terry XIII (old)
Match ID:716713, Blue: Mr. Shihan KY, Red: Satomi Yajima (old)
Match ID:716711, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Coffee Azteca / Pulunis
Match ID:716707, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Kagerou_F (old), Red: CVS2 Yamazaki ⇒ CVS Alex ⇒ CVS3 Mickey ⇒ CVS3 Benimaru
Match ID:716553, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Kagerou_F (old), Red: Sean YX ⇒ Kula ZS ⇒ Franco Bash ⇒ Lucia
Match ID:716429, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Limiter Cut Legendary Super Saiyan Akuma / Shin Akuma SVC Chaos
Match ID:716344, Blue: Sozzled Homer ⇒ Suigetu ⇒ Renfield ⇒ Reiji NS, Red: Yuki Nagato OR ⇒ Captain Marvel EX ⇒ Old Robo-Ky ⇒ Yuyuko Kurogane (old)
Match ID:716342, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: I Wanna Be The Ryu / Ryu Extra
Match ID:716251, Blue: Deluxe Lucia Fernandez (old) ⇒ MVC Murakumo ⇒ Magician DKPN ⇒ Kagerou_F (old), Red: Mai MOTW ⇒ Mai ROTD ⇒ Mai Shiranui FFSP ⇒ Pocket Mai
Match ID:716249, Blue: M-Hotaru, Red: Sandbagger 288 Goenitz
Match ID:716030, Blue: Kenshiro 64 ⇒ Berserker-M ⇒ Honki Ultraman ⇒ Exiled Princess, Red: Anomalocaris ⇒ 0 ⇒ Chaos Suika ⇒ AMX-002 Neue Ziel (old)
Match ID:715862, Blue: Zhao Yun, Red: Antman (old)
Match ID:715820, Blue: Deluxe Lucia Fernandez (old), Red: Neige Pebble
Match ID:715720, Blue: Nail_T ⇒ Lord Slug ⇒ Yamcha ⇒ Majin Vegeta, Red: Android 16 (old) ⇒ Vegeta ⇒ Son Goku (old) ⇒ Piccolo
Match ID:715484, Blue: Antman (old), Red: Super Adrimus
Match ID:715462, Blue: Frieza ⇒ Clarice Di Lanza A ⇒ Arrange Iori ⇒ Remilia (old), Red: Suija ⇒ Reimi Jahana ⇒ Sorami Shizaki ⇒ Akiha AS
Match ID:715455, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Schreckgespenst / Mizu Lenja EX
Match ID:715450, Blue: Pac-Man (old), Red: Q*Bert
Match ID:715414, Blue: Hitomi Karasuma, Red: Kill Bill UMA (old)
Match ID:715374, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Milotic / Rayquaza EX
Match ID:715362, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Vegeta EX / Baby Vegeta
Match ID:715315, Blue: Damian Shade ⇒ Forte EX ⇒ Ayane WP ⇒ Filea, Red: Rajaa Yuri ⇒ Hibiki Kohaku ⇒ Masako Houjyouin ⇒ Antman (old)
Match ID:715260, Blue: Android 16 (old) / Frieza, Red: Rose Black Goku Z2
Match ID:715160, Blue: Home Run Jose, Red: The Will of Hades
Match ID:715062, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Son Goku US / Goku-HELL
Match ID:715055, Blue: Android 16 (old) ⇒ Perfect Cell ⇒ Frieza ⇒ Super Goku, Red: Astaroth ⇒ CFJ Oni ⇒ MVC Deathstroke ⇒ Kim Dragon
Match ID:714980, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Dark Ruler is still boring you idiots / MVGame Akuma
Match ID:714967, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Eve Justice / Justice
Match ID:714863, Blue: The Will of Aurora ⇒ Will of Luigi ⇒ Will of "SHIMOYAKE" ⇒ Will of Farm, Red: Will-o-the-Wisp ⇒ The Will of Universe ⇒ The Will of Earth ⇒ The Will of Hades
Match ID:714771, Blue: GAGAGA, Red: Sandbagger 288 Goenitz
Match ID:714677, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Goku Clones / Satuzinki NES Mario
Match ID:714561, Blue: Washizuka ROTD ⇒ Devil Daimajin ⇒ Black Panther (old), Red: Luise Meyrink ⇒ MAM8 Wererat ⇒ Dragon Rider
Match ID:714444, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: PK Terry / Silver Wolf
Match ID:714351, Blue: Terumi, Red: Tron Bonne SXP (old)
Match ID:714289, Blue: Driver, Red: Tu Shou
Match ID:714054, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: KO-chan TTA-Groove / Age of Touhous
Match ID:713815, Blue: Black Panther (old), Red: Senator Lieberman
Match ID:713809, Blue: Sandbagger 288 Goenitz, Red: Cyber Naraku
Match ID:713700, Blue: Sandbagger 288 Goenitz, Red: Moriya Neixus
Match ID:713329, Blue: Rebirth Eleking ⇒ Vectorman (old) ⇒ Rocky EX ⇒ Atyopagi, Red: Winnie the Pooh ⇒ Winnie the Pooh ⇒ Winnie the Pooh ⇒ Winnie the Pooh
Match ID:713319, Blue: Angel AS, Red: Deluxe Lucia Fernandez (old)
Match ID:713314, Blue: A-Rei ⇒ Real Police Dude, Red: Rare Akuma ⇒ Sandbagger 288 Goenitz
Match ID:713313, Blue: Sandbagger 288 Goenitz, Red: Existance
Match ID:713272, Blue: Yuyuko Souki (old) ⇒ Ojou-sama ⇒ EB Frieza, Red: Monami Ogura ⇒ Wyler XI ⇒ Darkseid
Match ID:713237, Blue: Deka Kohaku, Red: The Will of Hades
Match ID:713148, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: F-D-Flan / Piplup's 7th Evolution
Match ID:713135, Blue: Sandbagger 288 Goenitz / Mr. Goenitz, Red: 2nd Death Star
Match ID:713063, Blue: Master Terry ⇒ ResidentSleeper ⇒ An ordinary Sonic the Hedgehog, Red: Demigod Meep140 ⇒ Driver ⇒ Bobunemimimmi
Match ID:712921, Blue: Reisen Udongein Inaba ⇒ Fusagiko ⇒ Milan Flare ⇒ Alou, Red: Miyako(COH) ⇒ Avenger Heidern (old) ⇒ Shishkebab ⇒ K.J.H
Match ID:712811, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Funny Mario / Funny Toki
Match ID:712712, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Len Zoko / Boss White Len
Match ID:712709, Blue: Pac-Man (old), Red: Dracula
Match ID:712439, Blue: Sandbagger 288 Goenitz / TN Giygas, Red: Kung Fu Man SSP / KO-chan TTA-Groove
Match ID:712350, Blue: The Will of Hades, Red: Beerus EX
Match ID:712257, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Sans Ver.S / Supreme Thot Obliterator Shantae
Match ID:712240, Blue: Cool Spot ⇒ Pac-Man (old) ⇒ Earl ⇒ Felix the Cat, Red: Trigger ⇒ Dansyaku ⇒ DQ5 Daughter ⇒ TF2 Scout
Match ID:712182, Blue: Chonshu, Red: Azusa (old)
Match ID:712105, Blue: Chaos Satellite ⇒ Toki-N, Red: Tron Bonne SXP (old) ⇒ Taideo
Match ID:712072, Blue: The Will of Hades, Red: Broly LSSJ3 EX
Match ID:712070, Blue: The Will of Hades, Red: Fateful Fighter
Match ID:711953, Blue: Ryuuseigun, Red: Sandbagger 288 Goenitz
Match ID:711868, Blue: GP-02 Physalis, Red: AMX-002 Neue Ziel (old)
Match ID:711866, Blue: The Will of Hades, Red: Scene
Match ID:711860, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Trolldier / TF2 - Sniper
Match ID:711773, Blue: N-Remilia, Red: Remilia (old)
Match ID:711698, Blue: MongoriAAAAAAAAAAN!! / Multi-Mongori, Red: Major Alan 'Dutch' Schaefer 0D / AMX-002 Neue Ziel (old)
Match ID:711604, Blue: The Will of Hades, Red: Oni-Miko
Match ID:711588, Blue: Android 16 (old) / Frieza, Red: SSJ3 Gotenks HD
Match ID:711514, Blue: Izuko KOF02UM, Red: Yuyuko Kurogane (old)
Match ID:711502, Blue: Vectorman (old), Red: MAM8 Wererat
Match ID:711499, Blue: Sandbagger 288 Goenitz, Red: Ryu Extra
Match ID:711485, Blue: The Will of Hades, Red: RUGAGAGA!!
Match ID:711409, Blue: Deluxe Lucia Fernandez (old) / Chaos Hiryu, Red: 2B / 2Ban-tan
Match ID:711397, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Death Starla / Cleaner Patrick Star
Match ID:711316, Blue: Cool Spot ⇒ Pac-Man (old) ⇒ Earl ⇒ Felix the Cat, Red: Earl ⇒ Hokutomaru MOTW ⇒ Yukino Ozawa ⇒ Alakazam
Match ID:711309, Blue: Sandbagger 288 Goenitz / Burstwind Goenitz, Red: Leg / Grass Mud Horse
Match ID:711256, Blue: Vectorman (old), Red: Ghetsis Head
Match ID:711250, Blue: Vectorman (old), Red: Kura
Match ID:711248, Blue: Tsuga Hatoba, Red: Vectorman (old)
Match ID:711215, Blue: The Will of Hades, Red: Code-Holder
Match ID:711192, Blue: Vectorman (old), Red: Juggernaut_A
Match ID:711185, Blue: Vectorman (old), Red: SS6 Karin
Match ID:711184, Blue: Toziko ABK, Red: Vectorman (old)
Match ID:711145, Blue: Vectorman (old), Red: Chung Paifu
Match ID:711134, Blue: Reptile MK1, Red: Vectorman (old)
Match ID:711094, Blue: Vectorman (old), Red: Sagastick Negnin
Match ID:711030, Blue: Robby Rob MKT, Red: Aner MKX (old)
Match ID:711010, Blue: Vectorman (old), Red: Doppelganger Vortex
Match ID:710946, Blue: The Will of Hades, Red: Code-Holder
Match ID:710940, Blue: Tatsumaki 3D, Red: Sandbagger 288 Goenitz
Match ID:710934, Blue: The Will of Hades, Red: Adel-HAAAAAi
Match ID:710839, Blue: Main (old), Red: Saruno
Match ID:710826, Blue: Captain Venom, Red: Es Alter (old)
Match ID:710805, Blue: 808080, Red: Sandbagger 288 Goenitz
Match ID:710669, Blue: Zombie Kula / Zombie Kanji, Red: El Fuerte (old) / CVS R. Mika
Match ID:710663, Blue: The Will of Hades, Red: RUGAGAGA!!
Match ID:710521, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: White Phantom / Magic Wing
Match ID:710515, Blue: William Wallace, Red: Sandbagger 288 Goenitz
Match ID:710514, Blue: The Will of Hades, Red: Barbatos Goetia
Match ID:710450, Blue: Will-o-the-Wisp, Red: Toki Hakurei (old)
Match ID:710222, Blue: Android 16 (old) / Frieza, Red: Mystic Gohan HD
Match ID:710185, Blue: Sandbagger 288 Goenitz, Red: Emperor Hideyoshi
Match ID:710090, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: 2 Plus 2 Equals Death / D4?Roll?
Match ID:710080, Blue: S H O W T I M E / Pesoguin, Red: Pianews / Deluxe Lucia Fernandez (old)
Match ID:709990, Blue: Cool Spot ⇒ Pac-Man (old) ⇒ Earl ⇒ Felix the Cat, Red: Lin 119 ⇒ Roll ⇒ Kirby HCL ⇒ 02
Match ID:709987, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Silver Luigi / Lugi of Green Marios
Match ID:709782, Blue: Deluxe Lucia Fernandez (old) ⇒ Kagerou_F (old) ⇒ Magician DKPN ⇒ MVC Murakumo, Red: Scream ⇒ MVC Rachel Alucard ⇒ SKM Sousou ⇒ Caffeine Nicotine
Match ID:709752, Blue: Tron Bonne SXP (old), Red: Master Mecha Sonic
Match ID:709598, Blue: NES Silver Surfer ⇒ NES Silver Surfer ⇒ NES Silver Surfer ⇒ Jason Voorhees, Red: Karin ⇒ Blue Mary ZS ⇒ Bonne Jenet KOF-E ⇒ Deluxe Lucia Fernandez (old)
Match ID:709581, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: IQ 300 / Death Egg Robot S2
Match ID:709471, Blue: Sandbagger 288 Goenitz, Red: Princess of Hades
Match ID:709448, Blue: Azusa (old), Red: Half Moon Miyako Arima AACC
Match ID:709379, Blue: Sandbagger 288 Goenitz / Whirlwind Goenitz, Red: Metal Sonic.exe / Sonic.EXE
Match ID:709299, Blue: Iku-san (old), Red: Crow
Match ID:709182, Blue: The Will of Hades, Red: That Guy
Match ID:709101, Blue: Corona ⇒ Corona ⇒ Corona ⇒ Corona, Red: Masked Rider 1st EX ⇒ Masked Rider Blade (old) ⇒ Masked Rider Blade (old) ⇒ Masked Rider Blade (old)
Match ID:708985, Blue: Sandbagger 288 Goenitz, Red: D_Minoriko
Match ID:708893, Blue: Sandbagger 288 Goenitz / Holy Goenitz, Red: Rugal 4th / Rugal Belmont
Match ID:708886, Blue: Cool Spot ⇒ Pac-Man (old) ⇒ Earl ⇒ Felix the Cat, Red: Stegosaurus ⇒ King Etemon ⇒ Rencyon ⇒ Mr. Game & Watch SSB
Match ID:708725, Blue: Sandbagger 288 Goenitz / Holy Goenitz, Red: Mr. Goenitz / Whirlwind Goenitz
Match ID:708713, Blue: Gunvolt+ / Super Homer, Red: Sandbagger 288 Goenitz / Super Homer
Match ID:708709, Blue: Eclipse Sion Eltnam Atlasia AA ⇒ Eclipse Red Arcueid AACC ⇒ Eclipse Riesbyfe Stridberg AACC ⇒ Eclipse Archetype Earth AACC, Red: Eclipse Sion TATARI AACC (old) ⇒ Eclipse Aoko Aozaki AACC ⇒ Eclipse Shiki Nanaya AACC ⇒ Eclipse Len AACC
Match ID:708703, Blue: Sandbagger 288 Goenitz / Holy Goenitz, Red: Arrange Mario / Super Duper Super Mario Maker
Match ID:708701, Blue: Android 16 (old) / Frieza, Red: Future Gohan
Match ID:708609, Blue: Ultimate Pretty Suika, Red: The Will of Hades
Match ID:708562, Blue: Eclipse Sion TATARI AACC (old), Red: Lord Brevon
Match ID:708504, Blue: Gunvolt+ ⇒ Veku ⇒ Veku ⇒ Veku, Red: AMX-002 Neue Ziel (old) ⇒ Limiter Cut Broly ⇒ Chronus ⇒ Phantom Mizuchi Abyss
Match ID:708416, Blue: Doge / Wrecker Ralph, Red: Super Duper Super Mario Maker / Inu Hanyo Tharja
Match ID:708413, Blue: Chin Star, Red: Sandbagger 288 Goenitz
Match ID:708356, Blue: Zatsune Miku / Mr. Kyo (old), Red: Lord Goenitz / Rare Tingle
Match ID:708323, Blue: !Universe, Red: Sandbagger 288 Goenitz
Match ID:708312, Blue: Sandbagger 288 Goenitz / Holy Goenitz, Red: That Guy / The Guy
Match ID:708306, Blue: Laurent / Billy Kane TR, Red: Falco La Pasione / Toki Hakurei (old)
Match ID:708218, Blue: Sandbagger 288 Goenitz, Red: Oni-Miko
Match ID:708209, Blue: Cool Spot ⇒ Pac-Man (old) ⇒ Earl ⇒ Felix the Cat, Red: Spawn ⇒ Road Runner ⇒ Omanyte ⇒ Luke Skywalker
Match ID:708044, Blue: Roaring Leona / Kenshiro 64, Red: Etna / Wrecker Ralph
Match ID:708038, Blue: Deka Kohaku, Red: Sandbagger 288 Goenitz
Match ID:708025, Blue: Falco La Pasione / Toki Hakurei (old), Red: C3PO & R2D2 / Sakuya-G
Match ID:708023, Blue: Falco La Pasione / Toki Hakurei (old), Red: Laurent / Billy Kane TR
Match ID:708019, Blue: Mian Hua Tang / Youmu Konpaku, Red: Falco La Pasione / Toki Hakurei (old)
Match ID:708012, Blue: Mature / Astragalus, Red: Falco La Pasione / Toki Hakurei (old)
Match ID:707743, Blue: Ruby Rose BBTag ⇒ Ruby Rose BBTag, Red: Bowser SSBB (old) ⇒ Giga Bowser
Match ID:707719, Blue: Bowser SSBB (old), Red: Rozwel
Match ID:707669, Blue: Mr. Kyo (old), Red: Killer Whale
Match ID:707663, Blue: Sandbagger 288 Goenitz, Red: Nether
Match ID:707483, Blue: Smoke Ninja Zero, Red: Eclipse Sion TATARI AACC (old)
Match ID:707399, Blue: Neko_re, Red: Satomi Yajima (old)
Match ID:707268, Blue: Android 16 (old) / Frieza, Red: Catwalk
Match ID:707210, Blue: TH03 Mima, Red: MVC2 Unknown (old) / Lieza Flora Melno
Match ID:707189, Blue: Sandbagger 288 Goenitz, Red: Oni-Miko
Match ID:707016, Blue: Valmar Rugal, Red: Poseidon (old)
Match ID:707001, Blue: The Will of Hades, Red: Nether
Match ID:706976, Blue: Aner MKX (old), Red: Chris Wayne
Match ID:706790, Blue: Shiro Usagi, Red: Yukina (old v2)
Match ID:706645, Blue: Mouri Alice, Red: Bowser SSBB (old)
Match ID:706614, Blue: Aspectus ⇒ G-Hisame Shizumaru ⇒ Green Tea ⇒ Rugals und Panzer, Red: Pa-puru (old) ⇒ Real Ghost QS ⇒ General Mouri ⇒ Allen O'Neil
Match ID:706381, Blue: Alyssa EX / Roy, Red: Lord Misyaguzi / Eclipse Sion TATARI AACC (old)
Match ID:706375, Blue: Lord Misyaguzi / Eclipse Sion TATARI AACC (old), Red: Ultraman Tiga / Slamgief
Match ID:706306, Blue: Dark Knight Myonn, Red: Aldo (dupe)
Match ID:706297, Blue: Android 16 (old) / Frieza, Red: TT'Buu Vegeta
Match ID:706229, Blue: Eclipse Sion TATARI AACC (old) / Ciel EX, Red: Gi-Le-Farg / Nein
Match ID:706226, Blue: Area SF EX, Red: Shizuha Aki (old)
Match ID:706139, Blue: Tron Bonne SXP (old) ⇒ Tat, Red: Moriya BBB ⇒ Colossal Titan
Match ID:706031, Blue: The Will of Hades, Red: Purple Colored Clown
Match ID:706028, Blue: Creepy Meiling, Red: Mr. Kyo (old)
Match ID:705927, Blue: Creepy Meiling, Red: Mr. Kyo (old)
Match ID:705925, Blue: Boss Nao, Red: Mr. Kyo (old)
Match ID:705920, Blue: Mr. Kyo (old), Red: Darkness Merkava / Funny Assist
Match ID:705902, Blue: Mr. Kyo (old), Red: Darkness Merkava
Match ID:705897, Blue: Mr. Kyo (old), Red: Darkness Merkava
Match ID:705895, Blue: Mr. Kyo (old), Red: Super Akuma
Match ID:705885, Blue: Sonic Vanessa, Red: Mr. Kyo (old)
Match ID:705874, Blue: Death End, Red: Mr. Kyo (old)
Match ID:705860, Blue: Serena (old), Red: Subaru Mikage
Match ID:705839, Blue: Vermillion CD Heiz, Red: Satomi Yajima (old)
Match ID:705798, Blue: The Will of Earth ⇒ The Will of Hades ⇒ The Will of Universe ⇒ Will of Luigi, Red: Code: Crashed Killer ⇒ Code: Killed Destroyer ⇒ Code: Lacked Walker ⇒ Code-Holder
Match ID:705736, Blue: Masked Rider Decade, Red: El Fuerte (old)
Match ID:705602, Blue: Bowser Jr. (old) / Bendy, Red: Oni Tachibana / Daimon ST
Match ID:705598, Blue: God Mizuchi King ⇒ Leiche ⇒ Mahilo (old) ⇒ Troll Death Black Shot, Red: Neptune Nazrin ⇒ Deth Kyo ⇒ Red Coat Nobita ⇒ B-Adel
Match ID:705542, Blue: Ryumaou / Sagat (old), Red: Cool Choi / UMVC Suika
Match ID:705497, Blue: Super Luigi, Red: Pac-Man (old)
Match ID:705495, Blue: Necrosis, Red: The Will of Hades
Match ID:705390, Blue: Android 16 (old) / Frieza, Red: Cell HD
Match ID:705210, Blue: The Will of Hades, Red: Leiche
Match ID:705206, Blue: Mathrus, Red: The Will of Hades
Match ID:705124, Blue: Alen ⇒ Aluk ⇒ Roaring Leona, Red: Sandbagger 288 Goenitz ⇒ Ultra Smart Magnus ⇒ NES Silver Surfer
Match ID:704923, Blue: The Will of Hades, Red: Barbatos Goetia
Match ID:704822, Blue: Genjinsin ⇒ Real Police Dude ⇒ Waha+ ⇒ Break the Targets, Red: Son Goku US ⇒ Summer Accelerator ⇒ Waha++ ⇒ The Will of Hades
Match ID:704819, Blue: Crescent Red Arcueid AA ⇒ Sheryl ⇒ Richard Meyer KOFA ⇒ Lord Roger, Red: Deluxe Lucia Fernandez (old) ⇒ Logical Conclusion Guile ⇒ Kyo Brunestud ⇒ Aladdin
Match ID:704764, Blue: Azusa (old), Red: Full Moon Riesbyfe Stridberg AA
Match ID:704681, Blue: Son Gohan CS, Red: The Will of Hades
Match ID:704675, Blue: Trouble Man / Trouble Man, Part 2, Red: Carol Stanzack / Antman (old)
Match ID:704671, Blue: Victoria "Brume" Coromaxs-Nicaea ⇒ Real Police Dude ⇒ Real Police Dude ⇒ Real Police Dude, Red: Son Goku US ⇒ Summer Accelerator ⇒ Waha++ ⇒ The Will of Hades
Match ID:704520, Blue: Abyss of Heaven, Red: The Will of Hades
Match ID:704519, Blue: The Will of Hades, Red: Orochi Gr.III-Xecution
Match ID:704401, Blue: The Will of Hades, Red: Guts the Black Berserker
Match ID:704382, Blue: Arrange Yukari ⇒ Megalith, Red: Deluxe Lucia Fernandez (old) ⇒ Mai Tokiha
Match ID:704259, Blue: Son Goku US / Son Gohan CS, Red: The Will of Hades
Match ID:704249, Blue: The Will of Hades, Red: Ryuko
Match ID:704246, Blue: The Will of Hades, Red: Dark Donald
Match ID:704116, Blue: Blond Wolf, Red: The Will of Hades
Match ID:704114, Blue: The Will of Hades, Red: Regisseur
Match ID:704113, Blue: The Will of Hades, Red: Sandbagger 288 Goenitz
Match ID:704111, Blue: The Will of Hades, Red: Exiled Princess
Match ID:704109, Blue: The Will of Hades ⇒ CvW Sub-Zero ⇒ Temtan ⇒ Alpha Doll, Red: Hastur ⇒ Manny EX ⇒ 2nd Death Star ⇒ Marshall
Match ID:704106, Blue: Code-Holder, Red: The Will of Hades
Match ID:704096, Blue: Knight30 / Yusha30, Red: Sandbagger 288 Goenitz
Match ID:704041, Blue: Dokugan, Red: Sagat (old)
Match ID:704028, Blue: Summer Accelerator, Red: The Will of Hades
Match ID:704002, Blue: Wind Priestess Rache, Red: Driver
Match ID:703990, Blue: The Will of Hades, Red: Kyoko
Match ID:703956, Blue: Android 16 (old) / Frieza, Red: Bardock
Match ID:703926, Blue: The Will of Hades, Red: Oni-Miko Old Reimu
Match ID:703911, Blue: The Will of Hades, Red: Arrabella Rose
Match ID:703893, Blue: Reisen Ranjerus, Red: The Will of Hades
Match ID:703890, Blue: KUSA I NAGI, Red: The Will of Hades
Match ID:703887, Blue: Felden, Red: The Will of Hades
Match ID:703873, Blue: The Will of Hades, Red: T_Momiji
Match ID:703845, Blue: CCO, Red: The Will of Hades
Match ID:703840, Blue: Orochi K' MA, Red: The Will of Hades
Match ID:703835, Blue: Patchouli SWR ⇒ Mouri Alice, Red: Deluxe Lucia Fernandez (old) ⇒ Matou Sakura
Match ID:703757, Blue: Satomi Yajima (old), Red: Isaac
Match ID:703651, Blue: Reimi ZS, Red: Serena (old)
Match ID:703416, Blue: Sandbagger 288 Goenitz, Red: General_L / General_L
Match ID:703315, Blue: Deluxe Ai ⇒ Deluxe Cassandra, Red: Deluxe Lucia Fernandez (old) ⇒ Deluxe May
Match ID:703249, Blue: Android 16 (old) ⇒ SFA Cammy ⇒ Sentinel, Red: Drigger ⇒ Shadow Eiji ⇒ Kagamin
Match ID:703147, Blue: Doruge, Red: Sandbagger 288 Goenitz
Match ID:703126, Blue: Android 16 (old) / Frieza, Red: Super Saiyan 4 Goku
Match ID:703105, Blue: CVS Amy Rose, Red: Shikiko (old)
Match ID:702962, Blue: Kill Bill UMA (old) / Billy Kane, Red: Teddie P4A / Inted
Match ID:702849, Blue: Stan / Kappa, Red: Sandbagger 288 Goenitz / Ultra Smart Magnus
Match ID:702844, Blue: Kung Fu Dan ⇒ Tetris, Red: Sandbagger 288 Goenitz ⇒ Sans Ver.S
Match ID:702770, Blue: EFZ Iku, Red: Iku-san (old)
Match ID:702677, Blue: Yoshino Shimazu, Red: MVC2 Unknown (old)
Match ID:702670, Blue: Robert Drake / Red Arcueid SLN, Red: Mask the Griffon / Eclipse Sion TATARI AACC (old)
Match ID:702651, Blue: Alien Queen, Red: Sandbagger 288 Goenitz / Ultra Smart Magnus
Match ID:702570, Blue: MVC2 Unknown (old), Red: He-man
Match ID:702468, Blue: Driver, Red: Aika MK
Match ID:702448, Blue: Epic Tails ⇒ Cream L6 ⇒ CVS Amy Rose ⇒ Sonic the Hedgehog, Red: Knuckles L6 (old) ⇒ Silver L6 ⇒ Blaze L6 ⇒ CVS Shadow
Match ID:702364, Blue: Es Alter (old), Red: War TF
Match ID:702250, Blue: Laharl / Shikiko (old), Red: E-Jessica / Squidward
Match ID:702232, Blue: Android 16 (old) / Frieza, Red: Super Goku
Match ID:702137, Blue: Pac-Man (old), Red: Ganondorf SSB
Match ID:702091, Blue: Yuyuko Kurogane (old), Red: Fusagiko
Match ID:702021, Blue: Sandbagger 288 Goenitz, Red: Nao the Fallen Killer / Distant Land Rugal 2nd
Match ID:701872, Blue: Shikiko (old), Red: Raditz M07
Match ID:701854, Blue: Mirage ⇒ Koi Reika ⇒ Wakamoto Man, Red: Speed ⇒ Keiji Thomas ⇒ Sagat (old)
Match ID:701844, Blue: Shaky Jake ⇒ Luke Skywalker ⇒ Jobber Jose ⇒ American Idiot, Red: Dig Dug ⇒ Fygar ⇒ Mappy ⇒ Pac-Man (old)
Match ID:701841, Blue: Bowser Jr. (old) / Bendy, Red: Mimic / Schlussel Ambasa
Match ID:701825, Blue: Diabolic Fist Chagi, Red: Sandbagger 288 Goenitz
Match ID:701798, Blue: Yuyuko Souki (old), Red: CvS Mike Bison
Match ID:701757, Blue: Sandbagger 288 Goenitz, Red: 808080 / Hyper omega cheapest lolol sector 8 Kung Fu Man
Match ID:701749, Blue: El Fuerte (old) / CVS R. Mika, Red: Dan Hibiki / Hibiki Takane
Match ID:701521, Blue: Sandbagger 288 Goenitz, Red: Yujiro Hanma / Hanma Yujiro
